Company,Actual,Predicted,Error
KOTAKBANK,757.3711431006832,729.7968320269433,27.574311073739864
KOTAKBANK,753.4852276177621,734.6128060561186,18.872421561643478
KOTAKBANK,753.6844453580043,730.9574747506854,22.72697060731889
KOTAKBANK,771.5699936946089,731.2898518943289,40.280141800280035
KOTAKBANK,768.7302179394469,743.3722711578762,25.357946781570718
KOTAKBANK,762.0045830651325,742.9261801110106,19.078402954121884
KOTAKBANK,758.5171030626957,738.5538453047652,19.963257757930478
KOTAKBANK,761.904847376532,735.8599108009475,26.044936575584416
KOTAKBANK,760.1610651024871,738.7264875280957,21.43457757439137
KOTAKBANK,770.0256264339964,737.6949460164133,32.33068041758315
KOTAKBANK,762.9012460784702,744.7193934101488,18.181852668321426
KOTAKBANK,781.5840317405396,739.2761751817134,42.30785655882619
KOTAKBANK,775.9542212560364,753.280598955731,22.673622300305396
KOTAKBANK,770.0753110960486,748.5055732044693,21.56973789157928
KOTAKBANK,775.5556166842462,746.4743920741521,29.08122461009407
KOTAKBANK,774.2105798914131,748.6010252466535,25.609554644759555
KOTAKBANK,777.9470750236815,748.4937368130559,29.45333821062559
KOTAKBANK,777.9968160495023,751.1719740073086,26.824842042193723
KOTAKBANK,778.5947229071876,751.7119389108366,26.88278399635101
KOTAKBANK,783.3276449232785,753.1308967862351,30.196748137043414
KOTAKBANK,804.00319980734,756.109468321662,47.89373148567802
KOTAKBANK,807.7895486929665,773.7044614309507,34.085087262015804
KOTAKBANK,810.6792063833709,776.669139297409,34.010067085961964
KOTAKBANK,815.1130622430819,778.9298900573785,36.18317218570337
KOTAKBANK,801.2131932598832,782.6246478189723,18.58854544091082
KOTAKBANK,816.807018945653,774.2686063912233,42.53841255442967
KOTAKBANK,815.9102150228937,784.2116542705576,31.698560752336107
KOTAKBANK,810.3801965907596,782.9533613176545,27.426835273105098
KOTAKBANK,803.0565703131069,779.5523151544203,23.504255158686647
KOTAKBANK,805.6970437823738,775.9117229744852,29.78532080788864
KOTAKBANK,803.7041900147287,777.9156804045515,25.788509610177243
KOTAKBANK,799.967666700576,778.2108574608956,21.75680923968048
KOTAKBANK,789.9039721744775,774.1705616156819,15.73341055879564
KOTAKBANK,785.5696547301768,766.8121025290125,18.757552201164344
KOTAKBANK,792.2953741501442,762.778034880233,29.51733926991119
KOTAKBANK,793.2917728520824,768.3694334564111,24.922339395671315
KOTAKBANK,784.9219223010177,769.0894524188452,15.832469882172518
KOTAKBANK,781.6337164025917,761.2971614049884,20.336554997603344
KOTAKBANK,779.4915268299469,759.5104299392433,19.98109689070361
KOTAKBANK,769.8262396024484,756.4260072463189,13.400232356129436
KOTAKBANK,774.2105798914131,747.3250904341676,26.885489457245512
KOTAKBANK,785.2207630023231,751.5060984277798,33.71466457454335
KOTAKBANK,788.8576633554126,759.8123706478236,29.045292707588942
KOTAKBANK,779.3420501155256,759.5396827351651,19.802367380360465
KOTAKBANK,780.1890848305798,757.0989060981738,23.090178732406002
KOTAKBANK,779.8402212846104,754.7538351403255,25.086386144284916
KOTAKBANK,777.3990501012386,753.4684593965931,23.93059070464551
KOTAKBANK,769.5771399269638,751.7688663171584,17.808273609805383
KOTAKBANK,778.9434173618511,745.4124704911751,33.53094687067596
KOTAKBANK,766.4883490419702,752.4468660900748,14.041482951895432
KOTAKBANK,774.1606979561707,743.6798200614357,30.48087789473493
KOTAKBANK,771.2213274218298,750.7441730033652,20.47715441846458
KOTAKBANK,769.5771399269638,748.3151763940186,21.261963532945174
KOTAKBANK,778.6943458682508,748.3248427803396,30.3695030879112
KOTAKBANK,784.5233740929962,752.5082180522345,32.01515604076167
KOTAKBANK,783.7262494950687,756.6607341608014,27.065515334267275
KOTAKBANK,808.5866451090096,756.3061496923156,52.280495416694066
KOTAKBANK,803.7041900147287,775.5745549105077,28.12963510422105
KOTAKBANK,816.4085271014001,770.6151632720394,45.793363829360715
KOTAKBANK,802.658078468854,781.0054294736119,21.65264899524209
KOTAKBANK,801.1135421169356,771.845922523964,29.26761959297164
KOTAKBANK,803.1063958845807,771.4392579332589,31.66713795132182
KOTAKBANK,796.7792246726349,772.0842567196391,24.69496795299574
KOTAKBANK,798.9712116348692,768.562592091525,30.40861954334423
